# computed at phi cut width: 37
53.5,25.4451,-342.222,364.946,3.03183,30.8996,8.91757,
54.5,2.60623,151.774,366.756,0.0818543,92.3514,366.605,
55.5,2.03669,214.924,376.513,0.0979053,135.346,324.37,
56.5,2.36064,145.498,368.373,0.0897778,105.064,207.181,
57.5,2.9177,-12.9868,370.466,0.437864,140.755,283.143,
58.5,2.88646,145.035,145.65,0.08936,29.9137,57.2012,
59.5,3.48301,63.1631,369.877,0.218358,71.9655,295.881,
60.5,5.69601,-160.625,365.064,0.822509,57.3907,247.829,
61.5,5.93715,-77.8897,369.277,0.587187,52.8057,51.8024,
62.5,6.99133,-96.3383,370.572,0.618377,44.2226,28.3118,
63.5,7.16783,64.6802,370.037,0.222933,35.9595,13.7239,
64.5,13.7344,-146.368,368.002,0.90079,27.5748,7.02616,
65.5,17.4114,-128.517,367.051,0.813777,20.6735,4.02337,
66.5,24.2648,-218.5,365.513,1.39499,19.5605,3.46948,
67.5,19.6551,-175.158,371.051,1.08099,21.6085,3.21401,
68.5,16.2308,-113.473,366.147,0.483291,14.2842,4.65729,
69.5,19.673,-217.181,365.757,1.39871,24.3008,4.78109,
70.5,29.1436,-349.042,368.113,3.22409,28.8018,5.52277,
71.5,14.3865,-181.231,368.486,1.03419,27.3978,7.33705,
72.5,11.8699,-255.553,367.729,1.36347,36.4417,22.0579,
