#nai_id,ped,cal_const(67)cal_const(69)cal_const(59.5)
0,1,1365.3,1169.05,1401.85
1,1,1292.35,1066.47,1396.51
2,1,1366.93,1057.95,1511.43
3,1,1290.34,1036.02,1433.28
4,1,1399.42,1090.12,1498.36
5,1,1214.66,870.792,1282.78
6,1,1332.28,1029.47,1291.47
