# computed at phi cut width: -1
54.5,1.22599
55.5,1.24171
56.5,1.25856
57.5,1.28298
58.5,1.28348
59.5,1.30381
60.5,1.31972
61.5,1.35153
62.5,1.36336
63.5,1.37803
64.5,1.40337
65.5,1.43131
66.5,1.43899
67.5,1.45686
68.5,1.48092
69.5,1.50126
70.5,1.50697
71.5,1.53001
