# computed at phi cut width: 30.5
54.5,1.49359
55.5,1.4939
56.5,1.49582
57.5,1.51189
58.5,1.48021
59.5,1.48659
60.5,1.48434
61.5,1.50622
62.5,1.49589
63.5,1.49001
64.5,1.49793
65.5,1.50755
66.5,1.49224
67.5,1.48908
68.5,1.49208
69.5,1.49061
70.5,1.47523
71.5,1.4761
