#nai_id,ped,cal_const(67)cal_const(69)cal_const(59.5)
0,1,1151.75,841.911,926.945
1,1,1139.97,854.34,1047.96
2,1,1154.62,844.646,1165.97
3,1,1114.21,826.009,1118.83
4,1,1113.92,836.925,1139.78
5,1,1103.35,802.929,1012.66
6,1,1106.83,793.036,906.438
