5.215224,102.276,11.753352,583.835
5.245443,102.35,11.83243,583.394
5.275578,102.424,11.911521,582.949
5.305627,102.499,11.990627,582.502
5.335591,102.574,12.069748,582.052
5.365468,102.65,12.148883,581.6
5.395258,102.726,12.228032,581.145
5.424961,102.803,12.307197,580.687
5.454577,102.88,12.386376,580.226
5.484106,102.957,12.465571,579.763
5.513546,103.035,12.54478,579.297
5.542897,103.114,12.624005,578.828
5.57216,103.193,12.703245,578.357
5.601333,103.272,12.7825,577.883
5.630417,103.352,12.861771,577.407
5.659411,103.432,12.941057,576.927
5.688314,103.513,13.020359,576.445
5.717127,103.594,13.099676,575.961
5.745849,103.675,13.179009,575.474
5.774479,103.757,13.258359,574.984
5.803018,103.84,13.337724,574.491
5.831465,103.923,13.417105,573.996
5.859819,104.006,13.496503,573.499
5.888081,104.09,13.575916,572.998
5.916249,104.174,13.655346,572.496
5.944324,104.258,13.734793,571.99
5.972306,104.344,13.814256,571.482
6.000194,104.429,13.893736,570.971
6.027987,104.515,13.973232,570.458
6.055685,104.601,14.052745,569.942
6.083289,104.688,14.132275,569.424
6.110797,104.775,14.211822,568.903
6.13821,104.863,14.291386,568.379
6.165527,104.951,14.370968,567.853
6.192748,105.039,14.450566,567.324
6.219872,105.128,14.530182,566.793
6.2469,105.218,14.609816,566.259
6.273831,105.308,14.689467,565.723
6.300664,105.398,14.769135,565.184
6.3274,105.488,14.848822,564.643
6.354037,105.579,14.928526,564.099
6.380577,105.671,15.008248,563.552
6.407018,105.763,15.087988,563.003
6.43336,105.855,15.167746,562.452
6.459604,105.948,15.247522,561.898
6.485748,106.041,15.327317,561.341
6.511793,106.134,15.40713,560.782
6.537737,106.228,15.486961,560.221
6.563582,106.323,15.566811,559.657
6.589327,106.418,15.64668,559.091
6.614971,106.513,15.726567,558.522
6.640514,106.609,15.806473,557.95
6.665956,106.705,15.886398,557.377
6.691297,106.801,15.966342,556.8
6.716536,106.898,16.046305,556.222
6.741674,106.995,16.126288,555.64
6.766709,107.093,16.206289,555.057
6.791643,107.191,16.28631,554.471
6.816474,107.289,16.36635,553.882
6.841202,107.388,16.44641,553.291
6.865827,107.488,16.526489,552.698
6.890349,107.587,16.606589,552.103
6.914768,107.687,16.686708,551.504
6.939083,107.788,16.766846,550.904
6.963295,107.889,16.847005,550.301
6.987402,107.99,16.927184,549.696
7.011405,108.092,17.007383,549.088
7.035304,108.194,17.087602,548.478
7.059099,108.296,17.167842,547.866
7.082788,108.399,17.248102,547.251
7.106373,108.503,17.328383,546.634
7.129852,108.606,17.408684,546.015
7.153226,108.71,17.489006,545.393
7.176495,108.815,17.569348,544.769
7.199658,108.92,17.649712,544.142
7.222714,109.025,17.730096,543.513
7.245665,109.131,17.810502,542.882
7.26851,109.237,17.890928,542.249
7.291248,109.343,17.971376,541.613
7.313879,109.45,18.051845,540.975
7.336404,109.557,18.132336,540.335
7.358822,109.665,18.212848,539.692
7.381132,109.773,18.293382,539.047
7.403336,109.881,18.373937,538.4
7.425432,109.99,18.454514,537.751
7.44742,110.099,18.535113,537.099
7.469301,110.208,18.615733,536.445
7.491074,110.318,18.696376,535.789
7.512739,110.428,18.777041,535.131
7.534296,110.539,18.857728,534.47
7.555744,110.65,18.938438,533.807
7.577084,110.761,19.019169,533.142
7.598316,110.873,19.099923,532.475
7.619439,110.985,19.1807,531.805
7.640453,111.097,19.2615,531.134
7.661358,111.21,19.342322,530.46
7.682154,111.323,19.423166,529.784
7.702841,111.437,19.504034,529.105
7.723418,111.551,19.584925,528.425
7.743886,111.665,19.665839,527.742
7.764245,111.779,19.746775,527.058
7.784494,111.894,19.827736,526.371
7.804633,112.01,19.908719,525.682
7.824662,112.125,19.989726,524.99
7.844582,112.242,20.070756,524.297
7.864391,112.358,20.15181,523.602
7.88409,112.475,20.232888,522.904
7.903679,112.592,20.313989,522.204
7.923158,112.709,20.395114,521.502
7.942526,112.827,20.476263,520.799
7.961784,112.945,20.557436,520.092
7.980931,113.064,20.638633,519.384
7.999967,113.183,20.719855,518.674
8.018893,113.302,20.8011,517.962
8.037708,113.421,20.88237,517.248
8.056412,113.541,20.963664,516.531
8.075005,113.662,21.044983,515.813
8.093486,113.782,21.126327,515.092
8.111857,113.903,21.207695,514.37
8.130117,114.024,21.289088,513.645
8.148265,114.146,21.370505,512.919
8.166302,114.268,21.451948,512.19
8.184228,114.39,21.533416,511.46
8.202042,114.513,21.614909,510.727
8.219744,114.636,21.696427,509.992
8.237336,114.759,21.77797,509.256
8.254815,114.883,21.859539,508.517
8.272183,115.007,21.941133,507.777
8.289439,115.131,22.022752,507.034
8.306584,115.256,22.104397,506.29
8.323617,115.381,22.186068,505.544
8.340538,115.506,22.267765,504.795
8.357347,115.631,22.349487,504.045
8.374044,115.757,22.431236,503.293
8.39063,115.883,22.51301,502.539
8.407103,116.01,22.594811,501.783
8.423465,116.137,22.676638,501.025
8.439714,116.264,22.758491,500.265
8.455852,116.392,22.84037,499.503
8.471878,116.519,22.922276,498.74
8.487791,116.648,23.004208,497.974
8.503593,116.776,23.086167,497.207
8.519282,116.905,23.168153,496.438
8.53486,117.034,23.250165,495.667
8.550325,117.163,23.332205,494.894
8.565678,117.293,23.414271,494.119
8.580919,117.423,23.496364,493.342
8.596048,117.553,23.578484,492.564
8.611065,117.684,23.660632,491.784
8.62597,117.815,23.742807,491.002
