53.5,21.1283,174.708,45.4969,0.189396,0.283346,0.553329,
54.5,4.81808,173.754,50.4021,0.176735,1.46218,2.96056,
55.5,3.20742,176.282,50.2751,0.188337,2.26578,4.97037,
56.5,3.95739,176.49,43.0224,0.204123,1.43772,2.85589,
57.5,4.02013,171.245,50.5268,0.186339,1.98051,3.99267,
58.5,5.27917,178.838,38.6434,0.210517,0.938747,1.66057,
59.5,5.52283,174.867,45.5163,0.191683,1.1191,2.18147,
60.5,6.93366,176.834,38.3363,0.211976,0.707225,1.23453,
61.5,8.99931,178.711,36.5504,0.219993,0.521042,0.889056,
62.5,9.28088,177.046,38.4111,0.212003,0.527737,0.929496,
63.5,10.4265,176.179,41.8223,0.198872,0.508786,0.948402,
64.5,13.4376,175.829,38.5125,0.209815,0.367217,0.63779,
65.5,18.8394,176.808,39.1092,0.211643,0.262694,0.477397,
66.5,21.0209,175.702,40.8116,0.201013,0.249134,0.447829,
67.5,19.8948,173.599,42.9178,0.193513,0.288039,0.519598,
68.5,21.9237,176.536,39.3065,0.207147,0.227859,0.40385,
69.5,19.1368,174.925,44.1123,0.191292,0.300221,0.568595,
70.5,18.5972,175.744,43.4648,0.19288,0.302099,0.566772,
71.5,16.9323,173.798,43.4881,0.195066,0.344928,0.63904,
72.5,10.8658,175.907,45.8941,0.187615,0.542715,1.08404,
