# computed at phi cut width: 37
53.5,20.4748,177.683,14.1356,0.153957,0.124848,0.123522,
54.5,5.15409,177.133,15.9722,0.166395,0.615823,0.868754,
55.5,4.41853,177.045,16.2617,0.163798,0.72029,1.02779,
56.5,6.66306,178.092,11.3615,0.188214,0.360869,0.454558,
57.5,9.20503,178.193,9.90006,0.206241,0.240026,0.323225,
58.5,14.0359,177.929,8.75909,0.222296,0.142112,0.192554,
59.5,18.7581,178.286,7.62191,0.231683,0.0990504,0.1264,
60.5,32.1385,178.227,6.23761,0.266162,0.0522915,0.0722555,
61.5,40.6352,177.888,6.5289,0.252946,0.0422723,0.0550999,
62.5,53.4591,178.231,6.70289,0.248909,0.0325937,0.042167,
63.5,66.0481,177.947,7.23853,0.233775,0.0273886,0.0335784,
64.5,83.0703,177.852,7.3334,0.234971,0.0219847,0.0275949,
65.5,94.356,177.682,8.56136,0.211906,0.0208364,0.0247094,
66.5,108.465,177.732,8.01269,0.220046,0.017538,0.021024,
67.5,113.122,177.82,8.12257,0.21688,0.0169581,0.0199227,
68.5,114.208,177.605,8.34883,0.209701,0.0170029,0.0190286,
69.5,115.395,177.561,8.13053,0.214183,0.0166104,0.0189646,
70.5,105.211,177.593,8.50591,0.207553,0.0186238,0.0207965,
71.5,86.9632,177.566,8.66474,0.203814,0.0227429,0.0248016,
72.5,55.1364,177.316,8.58866,0.206882,0.0357309,0.0400679,
