53.5,1.35361
54.5,1.34074
55.5,1.33947
56.5,1.36034
57.5,1.31975
58.5,1.37281
59.5,1.35937
60.5,1.37474
61.5,1.38485
62.5,1.38894
63.5,1.38598
64.5,1.41359
65.5,1.39102
66.5,1.39034
67.5,1.38249
68.5,1.3963
69.5,1.37403
70.5,1.38039
71.5,1.37064
72.5,1.36699
